user,item
95,200
95,45
95,1863
95,49
95,522
95,62
95,400
95,65
95,732
95,425
95,1088
95,102
95,46
95,909
95,536
95,1574
95,1099
96,1221
96,939
96,231
96,550
96,551
96,553
96,181
96,2293
96,2294
96,2295
96,1599
96,1478
96,113
96,576
96,125
96,8
96,2296
96,1118
96,591
96,1120
96,600
96,601
96,951
96,1530
96,73
96,614
96,2297
96,620
96,622
96,1437
96,1449
96,624
96,1532
96,316
96,482
96,1185
96,413
96,332
96,639
96,640
96,9
96,151
96,1438
96,652
96,1439
96,209
96,1453
96,660
96,2021
96,1547
96,1620
96,1440
96,53
96,2298
96,241
96,1070
96,975
96,675
96,2299
96,1624
96,1494
96,1441
96,1381
96,683
96,1914
96,1267
96,270
96,684
96,685
96,2025
96,2225
96,157
96,208
96,699
96,1628
96,710
96,717
96,1504
96,727
96,2139
96,476
96,118
96,754
96,1664
96,12
96,2300
96,1505
96,1577
96,172
96,1736
96,544
96,1433
96,823
96,556
96,1597
96,1518
96,1111
96,1116
96,2242
96,2301
96,164
96,1836
96,2096
96,955
96,2031
96,2302
96,1039
96,2097
96,2140
96,93
96,2303
96,2032
96,1839
96,98
96,42
96,1251
96,207
96,2304
96,1617
96,1545
96,672
96,239
96,2107
96,1475
96,101
96,254
96,1442
96,1557
96,132
96,2305
96,1500
96,2306
96,423
96,200
96,984
96,1454
96,2040
96,985
96,1272
96,205
96,16
96,991
96,1630
96,426
96,46
96,2194
96,2043
96,764
96,1575
96,776
96,167
97,56
97,231
97,125
97,1246
97,151
97,1074
97,1504
97,1226
97,164
97,66
97,239
97,15
97,693
97,423
97,21
97,1511
97,46
98,1871
98,232
98,181
98,81
98,31
98,38
98,251
98,831
98,113
98,0
98,5
98,124
98,2048
98,1290
98,2133
98,599
98,1177
98,825
98,48
98,9
98,151
98,361
98,57
98,429
98,1299
98,898
98,513
98,460
98,2050
98,2083
98,1150
98,89
98,29
98,529
98,742
98,3
98,131
98,1001
98,172
98,2307
98,1928
98,556
98,505
98,506
98,2272
98,268
98,2274
98,2275
98,285
98,164
98,399
98,310
98,1838
98,1874
98,1879
98,42
98,1843
98,532
98,1880
98,641
98,1702
98,1252
98,535
98,648
98,36
98,501
98,370
98,375
98,381
98,66
98,384
98,237
98,239
98,677
98,101
98,254
98,982
98,2308
98,1139
98,18
98,21
98,149
98,2054
98,288
98,707
98,1511
98,729
98,2234
98,400
98,65
98,524
98,16
98,732
98,2309
98,102
98,46
98,536
98,764
98,2120
98,24
98,2200
98,2056
98,829
98,50
99,56
99,253
99,507
99,107
99,121
99,5
99,124
99,578
99,125
99,519
99,71
99,183
99,632
99,116
99,1123
99,635
99,9
99,653
99,158
99,209
99,660
99,666
99,379
99,1260
99,83
99,119
99,1074
99,1142
99,1075
99,710
99,314
99,993
99,88
99,186
99,89
99,744
99,2310
99,755
99,134
99,1427
99,769
99,770
99,58
99,866
99,1324
99,129
99,399
99,610
99,42
99,1842
99,106
99,136
99,142
99,148
99,207
99,217
99,380
99,76
99,80
99,188
99,146
99,705
99,1454
99,49
99,62
99,989
99,65
99,734
99,426
99,46
99,110
99,761
99,201
100,56
100,546
100,2311
100,232
100,1103
100,94
100,2202
100,507
100,121
100,123
100,124
100,1031
100,519
100,6
100,621
100,1182
100,632
100,116
100,1123
100,634
100,635
100,637
100,1188
100,155
100,158
100,1062
100,1063
100,666
100,1129
100,379
100,1260
100,1264
100,1823
100,896
100,83
100,1071
100,1136
100,117
100,122
100,1074
100,1693
100,314
100,186
100,477
100,849
100,1159
100,154
100,828
100,198
100,769
100,770
100,58
100,1163
100,559
100,1581
100,1018
100,577
100,1231
100,129
100,143
100,282
100,210
100,177
100,1040
100,610
100,1048
100,42
100,1845
100,1702
100,642
100,136
100,142
100,883
100,1128
100,502
100,60
100,206
100,1853
100,76
100,1860
100,259
100,1208
100,146
100,702
100,704
100,705
100,163
100,711
100,212
100,1145
100,2312
100,1078
100,62
100,524
100,205
100,1084
100,425
100,1663
100,190
100,110
100,1092
100,2119
100,774
101,213
101,936
101,940
101,2313
101,1102
101,1594
101,232
101,549
101,864
101,181
101,2314
101,1521
101,191
101,0
101,576
101,10
101,2063
101,1233
101,20
101,602
101,616
101,1449
101,326
101,413
101,332
101,1438
101,652
101,653
101,2315
101,656
101,1453
101,214
101,427
101,218
101,1440
101,1549
101,1490
101,1202
101,1374
101,675
101,1681
101,4
101,1267
101,684
101,1141
101,515
101,2316
101,1393
101,700
101,724
101,300
101,2317
101,1922
101,314
101,476
101,742
101,3
101,339
101,344
101,131
101,12
101,498
101,768
101,2318
101,2319
101,861
101,238
101,1433
101,506
101,1602
101,2273
101,267
101,1603
101,929
101,282
101,872
101,286
101,175
101,877
101,399
101,61
101,310
101,1243
101,1450
101,835
101,1474
101,1702
101,1720
101,346
101,490
101,353
101,932
101,366
101,883
101,884
101,41
101,502
101,2320
101,891
101,239
101,2321
101,1554
101,101
101,259
101,1499
101,687
101,272
101,1394
101,845
101,45
101,212
101,1145
101,2322
101,728
101,522
101,729
101,2323
101,524
101,1149
101,312
101,108
101,485
101,2324
101,2230
101,360
101,24
101,772
101,774
101,374
102,231
102,235
102,94
102,2135
102,107
102,192
102,871
102,1034
102,519
102,71
102,1121
102,185
102,621
102,1818
102,322
102,114
102,116
102,413
102,1188
102,1056
102,153
102,155
102,158
102,888
102,1065
102,75
102,1659
102,83
102,90
102,841
102,117
102,122
102,1510
102,1383
102,983
102,1075
102,424
102,314
102,88
102,186
102,89
102,483
102,115
102,342
102,1713
102,1093
102,757
102,154
102,769
102,770
102,1162
102,64
102,555
102,1320
102,566
102,129
102,130
102,581
102,870
102,143
102,282
102,594
102,596
102,1644
102,1239
102,63
102,610
102,1048
102,1842
102,961
102,1702
102,642
102,142
102,148
102,1355
102,502
102,60
102,66
102,1199
102,70
102,76
102,1203
102,104
102,842
102,1705
102,15
102,693
102,512
102,146
102,455
102,149
102,160
102,845
102,163
102,1862
102,902
102,466
102,522
102,400
102,67
102,1084
102,425
102,1870
102,46
102,1663
102,750
102,190
102,110
102,1092
102,127
102,2119
102,1470
103,213
103,181
103,868
103,0
103,273
103,1158
103,660
103,1374
103,444
103,261
103,4
103,2325
103,1393
103,724
103,483
103,2326
103,920
103,922
103,783
103,865
103,505
103,506
103,785
103,925
103,1114
103,929
103,872
103,346
103,491
103,890
103,891
103,226
103,2207
103,1623
103,101
103,2229
103,688
103,312
103,479
103,1274
103,1989
103,860
103,374
104,232
104,1103
104,94
104,250
104,2202
104,107
104,121
104,5
104,2327
104,6
104,1240
104,183
104,2328
104,634
104,209
104,660
104,55
104,422
104,680
104,980
104,739
104,483
104,154
104,129
104,141
104,210
104,2242
104,42
104,1702
104,140
104,1061
104,41
104,969
104,66
104,96
104,272
104,149
104,705
104,211
104,163
104,1463
104,711
104,212
104,1145
104,1301
104,62
104,205
104,425
104,746
104,426
104,1464
104,1218
104,46
104,110
104,485
104,761
104,201
104,1099
105,1515
105,85
105,557
105,1479
105,459
105,599
105,203
105,51
105,79
105,405
105,316
105,406
105,1247
105,857
105,1249
105,2
105,636
105,639
105,1453
105,1490
105,1624
105,699
105,460
105,710
105,717
105,131
105,421
105,106
105,1509
105,165
105,376
105,809
105,259
105,454
105,1863
105,62
105,403
105,1088
105,46
105,109
105,417
105,538
105,1096
105,363
106,1221
106,231
106,550
106,1105
106,1288
106,0
106,1229
106,124
106,125
106,8
106,2296
106,2063
106,1027
106,1526
106,588
106,295
106,601
106,602
106,608
106,84
106,624
106,316
106,1185
106,413
106,332
106,639
106,9
106,2329
106,151
106,1439
106,653
106,2075
106,660
106,2021
106,1490
106,422
106,241
106,1441
106,1552
106,1914
106,1267
106,1560
106,275
106,2225
106,699
106,2082
106,710
106,717
106,25
106,476
106,2330
106,756
106,131
106,1576
106,421
106,1446
106,544
106,1287
106,823
106,1457
106,1116
106,2331
106,2301
106,164
106,955
106,1608
106,61
106,1436
106,2140
106,2032
106,2332
106,2101
106,98
106,408
106,1613
106,42
106,1054
106,207
106,655
106,366
106,36
106,44
106,59
106,1261
106,1622
106,14
106,1461
106,97
106,132
106,1500
106,687
106,689
106,2037
106,707
106,709
106,212
106,719
106,1145
106,49
106,988
106,65
106,1444
106,1149
106,1662
106,734
106,180
106,1088
106,1784
106,108
106,1570
106,1574
106,537
106,145
106,2333
106,2123
106,1099
106,1641
106,171
107,1222
107,56
107,231
107,2334
107,507
107,125
107,20
107,600
107,604
107,336
107,83
107,1447
107,594
107,410
107,1702
107,66
107,1199
107,1493
107,1669
107,101
107,15
107,1206
107,1976
107,693
107,163
107,712
107,524
107,750
107,110
107,1095
107,2335
107,2336
107,1005
107,373
108,549
108,179
108,38
108,564
108,569
108,570
108,0
108,576
108,121
108,124
108,8
108,20
108,591
108,1482
108,599
108,600
108,602
108,1815
108,856
108,1242
108,183
108,624
108,2337
108,316
108,329
108,632
108,413
108,1123
108,634
108,635
108,637
108,9
108,653
108,158
108,1620
108,666
108,379
108,1440
108,670
108,1490
108,386
108,4
108,1443
108,900
108,724
108,186
108,2047
108,196
108,1287
108,561
108,577
108,1305
108,597
108,1048
108,42
108,1759
108,1058
108,43
108,14
108,384
108,687
108,15
108,1206
108,199
108,712
108,713
108,720
108,522
108,62
108,730
108,732
108,1630
108,750
108,110
108,759
108,538
108,764
108,201
109,1222
109,56
109,1100
109,863
109,232
109,507
109,1473
109,1323
109,508
109,578
109,1177
109,825
109,2338
109,880
109,638
109,55
109,57
109,224
109,241
109,83
109,1677
109,2339
109,1912
109,983
109,513
109,1074
109,464
109,2050
109,904
109,319
109,906
109,907
109,912
109,914
109,827
109,1001
109,828
109,499
109,58
109,1447
109,923
109,566
109,267
109,581
109,286
109,532
109,489
109,1702
109,535
109,654
109,41
109,969
109,381
109,66
109,70
109,972
109,504
109,237
109,239
109,101
109,254
109,1206
109,512
109,704
109,160
109,49
109,902
109,1148
109,308
109,65
109,524
109,110
109,330
109,1219
109,1986
109,1008
109,1716
110,181
110,85
110,113
110,120
110,125
110,514
110,51
110,307
110,794
110,525
110,72
110,114
110,329
110,1051
110,144
110,1353
110,427
110,57
110,2292
110,895
110,241
110,244
110,1136
110,898
110,126
110,28
110,460
110,464
110,173
110,298
110,474
110,314
110,86
110,529
110,478
110,2046
110,919
110,365
110,430
110,1014
110,440
110,1745
110,510
110,1232
110,285
110,161
110,164
110,790
110,2340
110,2098
110,1184
110,1245
110,323
110,882
110,490
110,798
110,142
110,36
110,41
110,1962
110,370
110,168
110,376
110,377
110,60
110,226
110,893
110,384
110,504
110,239
110,677
110,809
110,254
110,255
110,259
110,135
110,1385
110,455
110,516
110,163
110,465
110,1662
110,526
110,425
110,2259
110,110
110,1096
110,360
110,363
111,213
111,1221
111,936
111,2341
111,31
111,1156
111,38
111,2293
111,2224
111,573
111,1017
111,1435
111,8
111,10
111,579
111,1029
111,458
111,587
111,27
111,599
111,600
111,1036
111,951
111,603
111,794
111,611
111,84
111,48
111,332
111,2342
111,1438
111,1439
111,1440
111,432
111,975
111,4
111,1510
111,118
111,1507
111,238
111,1433
111,32
111,1125
111,1651
111,932
111,35
111,2215
111,673
111,384
111,2113
111,985
111,1444
111,734
111,526
111,530
111,2194
111,2279
112,56
112,232
112,94
112,5
112,2343
112,2264
112,621
112,153
112,158
112,1653
112,83
112,983
112,2049
112,1726
112,424
112,2344
112,317
112,186
112,477
112,334
112,2051
112,769
112,852
112,1928
112,555
112,509
112,1602
112,262
112,128
112,129
112,517
112,594
112,596
112,175
112,399
112,1038
112,1180
112,2131
112,532
112,343
112,489
112,1702
112,535
112,502
112,370
112,380
112,892
112,1800
112,66
112,1199
112,1493
112,1669
112,674
112,1724
112,21
112,845
112,902
112,1511
112,400
112,524
112,1982
112,46
112,110
112,536
112,1219
113,181
113,557
113,31
113,38
113,564
113,1743
113,571
113,573
113,1
113,121
113,8
113,10
113,579
113,1024
113,2019
113,586
113,587
113,599
113,203
113,600
113,1036
113,603
113,1037
113,792
113,611
113,613
113,1751
113,615
113,623
113,1044
113,2345
113,326
113,2
113,9
113,1255
113,2179
113,4
113,515
113,157
113,30
113,1393
113,717
113,1727
113,318
113,1414
113,2184
113,542
113,1312
113,1303
113,2271
113,446
113,1934
113,955
113,1040
113,1041
113,1336
113,93
113,627
113,408
113,42
113,1673
113,641
113,1757
113,1541
113,1759
113,646
113,490
113,418
113,932
113,661
113,662
113,43
113,44
113,375
113,382
113,671
113,673
113,230
113,2192
113,384
113,23
113,101
113,1388
113,708
113,984
113,47
113,468
113,522
113,16
113,732
113,1083
113,2194
113,762
113,24
113,1006
114,56
114,940
114,232
114,569
114,507
114,1108
114,794
114,1818
114,83
114,1510
114,983
114,319
114,334
114,2051
114,852
114,509
114,594
114,2162
114,489
114,1702
114,66
114,101
114,1206
114,693
114,845
114,902
114,728
114,522
114,524
114,1982
114,2055
114,46
114,110
114,1219
114,1986
115,213
115,1871
115,232
115,1105
115,1473
115,582
115,273
115,457
115,613
115,1338
115,114
115,633
115,1190
115,653
115,362
115,1256
115,660
115,1126
115,803
115,57
115,22
115,1374
115,1071
115,1072
115,1911
115,289
115,723
115,528
115,737
115,738
115,912
115,935
115,344
115,1666
115,922
115,783
115,923
115,785
115,787
115,143
115,210
115,597
115,303
115,2346
115,1879
115,834
115,42
115,642
115,1252
115,346
115,646
115,490
115,802
115,883
115,664
115,502
115,381
115,892
115,1680
115,206
115,66
115,504
115,933
115,2347
115,423
115,288
115,708
115,306
115,524
115,67
115,732
115,745
115,1218
115,1984
115,46
115,749
115,1095
115,417
115,760
115,1986
115,145
115,860
115,24
116,213
116,1009
116,56
116,2348
116,1165
116,546
116,1010
116,1101
116,2349
116,2334
116,1102
116,1315
116,1796
116,232
116,549
116,2350
116,74
116,19
116,1104
116,2351
116,2149
116,235
116,2352
116,1888
116,81
116,31
116,94
116,1156
116,38
116,2353
116,2354
116,1743
116,1167
116,569
116,507
116,189
116,571
116,1016
116,573
116,1479
116,1017
116,1877
116,113
116,575
116,191
116,121
116,5
116,123
116,124
116,1019
116,1230
116,578
116,125
116,8
116,10
116,579
116,2355
116,582
116,273
116,1024
116,1168
116,2048
116,1523
116,1027
116,1290
116,20
116,585
116,1235
116,457
116,458
116,1031
116,587
116,591
116,27
116,1329
116,1237
116,871
116,2004
116,1175
116,1034
116,599
116,2327
116,203
116,600
116,519
116,602
116,603
116,1606
116,1816
116,794
116,311
116,958
116,856
116,71
116,833
116,613
116,1897
116,615
116,616
116,2175
116,1899
116,183
116,185
116,621
116,1182
116,623
116,1718
116,1335
116,1338
116,322
116,959
116,48
116,1902
116,114
116,633
116,116
116,1123
116,634
116,2
116,635
116,637
116,638
116,193
116,194
116,9
116,1188
116,1254
116,495
116,2176
116,2356
116,1904
116,419
116,153
116,1351
116,1488
116,653
116,155
116,158
116,209
116,1256
116,1546
116,1821
116,379
116,1654
116,1704
116,1064
116,2357
116,427
116,888
116,669
116,1065
116,55
116,174
116,889
116,432
116,75
116,1659
116,841
116,680
116,258
116,1136
116,117
116,978
116,119
116,122
116,1383
116,980
116,1707
116,275
116,2007
116,1074
116,2008
116,28
116,2358
116,30
116,1392
116,1726
116,1075
116,717
116,2359
116,1918
116,724
116,2228
116,2158
116,424
116,1085
116,2360
116,314
116,2361
116,738
116,87
116,993
116,848
116,995
116,317
116,186
116,89
116,739
116,1413
116,529
116,849
116,2362
116,752
116,115
116,1827
116,1828
116,3
116,997
116,1729
116,2051
116,1730
116,1731
116,342
116,1302
116,1713
116,755
116,1093
116,916
116,1469
116,1830
116,1000
116,851
116,2010
116,154
116,828
116,196
116,198
116,1003
116,2285
116,2286
116,1004
116,1220
116,769
116,852
116,58
116,2287
116,1312
116,383
116,238
116,922
116,1319
116,388
116,1106
116,555
116,2363
116,2364
116,559
116,32
116,1517
116,1832
116,1518
116,246
116,95
116,505
116,37
116,566
116,509
116,785
116,1018
116,1324
116,577
116,832
116,1231
116,268
116,927
116,128
116,1111
116,129
116,2365
116,787
116,944
116,869
116,130
116,581
116,1116
116,870
116,945
116,143
116,1026
116,928
116,1305
116,210
116,2366
116,285
116,1700
116,594
116,1458
116,596
116,1644
116,1174
116,1938
116,7
116,605
116,303
116,1239
116,606
116,2367
116,955
116,2368
116,957
116,2369
116,2370
116,472
116,1043
116,2371
116,610
116,1179
116,1838
116,93
116,1535
116,2288
116,626
116,320
116,100
116,627
116,834
116,1047
116,2372
116,835
116,1048
116,42
116,2373
116,2254
116,532
116,1649
116,1702
116,642
116,2034
116,646
116,647
116,1125
116,2374
116,148
116,964
116,654
116,207
116,655
116,965
116,657
116,1057
116,1258
116,2375
116,36
116,1060
116,661
116,1668
116,40
116,43
116,664
116,165
116,2376
116,369
116,502
116,370
116,168
116,375
116,1369
116,380
116,381
116,382
116,60
116,671
116,673
116,206
116,66
116,1199
116,1493
116,70
116,1804
116,1805
116,384
116,972
116,1068
116,504
116,826
116,2377
116,1970
116,104
116,188
116,2378
116,2379
116,259
116,1706
116,2380
116,981
116,2013
116,686
116,687
116,688
116,15
116,272
116,1558
116,2381
116,2382
116,2383
116,693
116,1140
116,18
116,2347
116,2384
116,423
116,2385
116,149
116,1709
116,702
116,160
116,705
116,706
116,199
116,708
116,1564
116,845
116,163
116,1210
116,711
116,718
116,1076
116,2322
116,2386
116,2387
116,1862
116,466
116,1511
116,988
116,728
116,522
116,729
116,62
116,2234
116,400
116,204
116,2323
116,524
116,205
116,731
116,16
116,990
116,1082
116,69
116,1982
116,1149
116,732
116,734
116,526
116,1084
116,1088
116,745
116,746
116,1274
116,1218
116,2388
116,1455
116,1568
116,102
116,2001
116,1663
116,749
116,1785
116,1091
116,750
116,190
116,909
116,110
116,127
116,417
116,2389
116,2119
116,1572
116,998
116,2390
116,1279
116,2391
116,758
116,1219
116,760
116,1986
116,761
116,1574
116,1987
116,2219
116,1714
116,537
116,145
116,2262
116,24
116,2392
116,771
116,2393
116,1867
116,1005
116,201
116,774
116,1006
116,776
116,1099
116,1284
116,829
116,1285
116,778
116,2394
116,1008
116,1716
117,213
117,1222
117,1009
117,56
117,548
117,1102
117,232
117,1012
117,1515
117,554
117,81
117,94
117,38
117,831
117,113
117,192
117,576
117,121
117,120
117,5
117,123
117,124
117,578
117,1290
117,20
117,1031
117,459
117,825
117,519
117,792
117,311
117,71
117,73
117,616
117,183
117,185
117,621
117,1437
117,624
117,406
117,48
117,1247
117,329
117,633
117,116
117,1051
117,634
117,635
117,637
117,144
117,1353
117,158
117,1618
117,666
117,1460
117,379
117,669
117,55
117,429
117,174
117,422
117,839
117,386
117,1659
117,896
117,83
117,2231
117,90
117,681
117,1136
117,117
117,122
117,460
117,1392
117,2395
117,714
117,724
117,424
117,25
117,314
117,86
117,87
117,848
117,186
117,89
117,1216
117,849
117,1694
117,1302
117,755
117,1469
117,131
117,196
117,198
117,2285
117,365
117,421
117,769
117,172
117,1286
117,58
117,1513
117,1319
117,1287
117,783
117,505
117,577
117,832
117,267
117,268
117,927
117,129
117,787
117,130
117,511
117,143
117,282
117,210
117,285
117,161
117,596
117,7
117,399
117,793
117,310
117,610
117,1184
117,834
117,835
117,42
117,1245
117,411
117,961
117,343
117,195
117,489
117,1702
117,136
117,140
117,142
117,148
117,207
117,655
117,657
117,1058
117,1059
117,883
117,39
117,1061
117,1675
117,165
117,168
117,376
117,216
117,380
117,1297
117,60
117,1261
117,13
117,206
117,66
117,1657
117,504
117,96
117,101
117,259
117,15
117,272
117,693
117,18
117,146
117,149
117,1269
117,704
117,705
117,845
117,163
117,709
117,1463
117,711
117,715
117,212
117,719
117,202
117,1145
117,720
117,522
117,62
117,989
117,524
117,1444
117,69
117,734
117,736
117,180
117,425
117,746
117,1464
117,1218
117,1455
117,46
117,1784
117,109
117,190
117,110
117,127
117,760
117,761
117,538
117,764
117,145
117,2281
117,822
117,24
117,1470
117,363
117,201
117,774
117,1099
117,1008
117,50
118,213
118,1011
118,1315
118,2149
118,1316
118,557
118,31
118,38
118,564
118,867
118,2154
118,507
118,571
118,8
118,10
118,579
118,591
118,600
118,1036
118,603
118,1037
118,611
118,623
118,1044
118,1718
118,1583
118,48
118,326
118,33
118,679
118,258
118,978
118,2179
118,1681
118,4
118,447
118,694
118,900
118,2128
118,28
118,724
118,300
118,742
118,1414
118,2046
118,1787
118,344
118,1220
118,58
118,861
118,862
118,1164
118,922
118,32
118,246
118,562
118,925
118,1020
118,854
118,869
118,2137
118,870
118,928
118,1305
118,282
118,873
118,2396
118,302
118,2397
118,1685
118,1838
118,629
118,343
118,1052
118,1846
118,644
118,346
118,1345
118,1355
118,802
118,932
118,35
118,36
118,662
118,886
118,43
118,502
118,375
118,216
118,226
118,673
118,384
118,2277
118,522
118,732
118,934
118,1083
118,24
118,2200
118,1992
118,829
118,2282
119,251
119,0
119,121
119,124
119,125
119,588
119,600
119,602
119,1240
119,1121
119,1242
119,620
119,652
119,660
119,174
119,460
119,476
119,349
119,1001
119,499
119,823
119,1458
119,164
119,7
119,955
119,61
119,1436
119,98
119,42
119,535
119,133
119,1297
119,206
119,66
119,239
119,101
119,254
119,15
119,1206
119,21
119,149
119,707
119,45
119,202
119,49
119,400
119,524
119,205
119,1982
119,1149
119,426
119,1218
119,102
119,46
119,2002
119,110
119,761
119,764
119,2206
119,171
120,2398
120,546
120,74
120,38
120,113
120,121
120,124
120,8
120,20
120,2399
120,590
120,1237
120,519
120,856
120,116
120,634
120,635
120,637
120,2356
120,653
120,974
120,1133
120,4
120,1462
120,2008
120,724
120,528
120,993
120,848
120,995
120,186
120,739
120,769
120,58
120,577
120,129
120,869
120,210
120,594
120,610
120,93
120,207
120,655
120,965
120,657
120,368
120,168
120,60
120,272
120,1977
120,1144
120,708
120,1078
120,522
120,62
120,205
120,731
120,990
120,1982
120,734
120,426
120,109
120,998
120,760
120,1987
120,766
120,24
120,771
120,1008
121,231
121,235
121,192
121,121
121,124
121,578
121,183
121,621
121,638
121,209
121,1192
121,1062
121,1260
121,1263
121,896
121,83
121,1136
121,521
121,186
121,739
121,1216
121,828
121,769
121,770
121,58
121,238
121,95
121,505
121,566
121,129
121,130
121,517
121,210
121,42
121,136
121,655
121,883
121,41
121,380
121,66
121,1068
121,80
121,101
121,259
121,149
121,705
121,62
121,746
121,479
121,426
121,1663
121,110
121,127
121,774
122,213
122,936
122,54
122,56
122,2348
122,1165
122,546
122,1101
122,1699
122,2313
122,231
122,2400
122,1103
122,549
122,550
122,179
122,551
122,552
122,2149
122,235
122,864
122,1105
122,81
122,1013
122,558
122,94
122,38
122,2401
122,867
122,1228
122,868
122,250
122,1599
122,568
122,1522
122,1108
122,107
122,853
122,112
122,113
122,508
122,191
122,0
122,192
122,1229
122,260
122,576
122,121
122,120
122,123
122,124
122,1019
122,1230
122,578
122,125
122,390
122,1813
122,2402
122,1290
122,1028
122,583
122,514
122,20
122,1328
122,1029
122,789
122,1031
122,588
122,591
122,291
122,1175
122,1120
122,2327
122,1894
122,1483
122,2403
122,601
122,520
122,1332
122,6
122,2404
122,307
122,794
122,1459
122,1240
122,525
122,311
122,17
122,72
122,178
122,2067
122,77
122,616
122,79
122,1899
122,1242
122,183
122,620
122,1437
122,879
122,84
122,1449
122,624
122,316
122,1533
122,1538
122,1539
122,1999
122,105
122,1340
122,1247
122,2405
122,631
122,114
122,1185
122,633
122,1701
122,413
122,1051
122,332
122,1186
122,1250
122,636
122,638
122,639
122,193
122,194
122,9
122,2072
122,354
122,1254
122,1190
122,650
122,151
122,496
122,1543
122,1488
122,1439
122,653
122,1820
122,209
122,656
122,1256
122,2406
122,660
122,1489
122,2021
122,1546
122,1821
122,1547
122,1062
122,1359
122,666
122,379
122,2407
122,667
122,1654
122,1704
122,1364
122,1260
122,1194
122,888
122,2408
122,55
122,57
122,221
122,429
122,174
122,1655
122,1491
122,1200
122,2409
122,1263
122,1264
122,75
122,78
122,1770
122,386
122,2410
122,1374
122,182
122,387
122,1375
122,1659
122,241
122,2241
122,90
122,1626
122,2411
122,1380
122,1677
122,679
122,443
122,1299
122,117
122,898
122,122
122,1681
122,4
122,447
122,1497
122,980
122,684
122,1825
122,685
122,1443
122,147
122,2412
122,1141
122,1390
122,901
122,275
122,697
122,2049
122,2225
122,278
122,1074
122,1561
122,197
122,157
122,1562
122,1142
122,1392
122,1393
122,710
122,1691
122,714
122,464
122,1504
122,173
122,297
122,2413
122,724
122,2414
122,299
122,1212
122,904
122,424
122,726
122,1589
122,727
122,1085
122,25
122,528
122,1693
122,86
122,1590
122,87
122,993
122,2415
122,995
122,1591
122,186
122,89
122,1215
122,739
122,1592
122,2085
122,476
122,477
122,2086
122,319
122,906
122,849
122,99
122,483
122,2362
122,2087
122,1826
122,1467
122,118
122,912
122,913
122,1730
122,914
122,1421
122,2416
122,2330
122,1695
122,915
122,935
122,1302
122,1664
122,1469
122,757
122,1830
122,2326
122,1505
122,539
122,498
122,1579
122,1001
122,154
122,828
122,196
122,1593
122,1427
122,1927
122,1698
122,1428
122,919
122,499
122,2285
122,421
122,1220
122,172
122,1311
122,2417
122,921
122,1312
122,1313
122,861
122,1163
122,2090
122,437
122,1224
122,1319
122,1287
122,388
122,823
122,783
122,1872
122,556
122,865
122,91
122,1581
122,246
122,561
122,439
122,505
122,37
122,1833
122,2091
122,1324
122,446
122,924
122,577
122,267
122,1231
122,268
122,2418
122,129
122,1020
122,854
122,787
122,1289
122,788
122,946
122,143
122,929
122,592
122,1032
122,210
122,285
122,2093
122,1529
122,287
122,1582
122,874
122,595
122,161
122,2419
122,164
122,398
122,7
122,303
122,606
122,2420
122,2367
122,2096
122,1608
122,61
122,63
122,795
122,310
122,1946
122,1334
122,1336
122,2421
122,93
122,1647
122,187
122,2422
122,1839
122,98
122,100
122,2423
122,629
122,42
122,1245
122,480
122,323
122,1251
122,195
122,1955
122,641
122,1956
122,1720
122,1957
122,931
122,133
122,346
122,136
122,1541
122,137
122,1054
122,1253
122,351
122,1959
122,2424
122,491
122,418
122,1346
122,142
122,799
122,1960
122,2374
122,494
122,1651
122,1258
122,1354
122,36
122,1060
122,883
122,39
122,40
122,837
122,2425
122,1128
122,501
122,886
122,887
122,2426
122,1356
122,1545
122,1675
122,368
122,165
122,1852
122,502
122,168
122,377
122,2204
122,380
122,1297
122,59
122,60
122,226
122,672
122,1261
122,13
122,1680
122,893
122,1623
122,14
122,206
122,1132
122,1803
122,1493
122,1371
122,1965
122,384
122,76
122,1265
122,80
122,237
122,239
122,2107
122,2244
122,1553
122,97
122,248
122,2427
122,859
122,101
122,1722
122,809
122,1723
122,1203
122,678
122,1135
122,2378
122,254
122,2256
122,259
122,135
122,2229
122,686
122,139
122,15
122,2428
122,1207
122,272
122,1208
122,692
122,693
122,1385
122,1140
122,2112
122,18
122,1386
122,146
122,423
122,21
122,455
122,1387
122,391
122,149
122,2429
122,2430
122,702
122,704
122,1270
122,705
122,199
122,707
122,709
122,1463
122,200
122,518
122,212
122,1454
122,1395
122,202
122,2431
122,49
122,2312
122,2115
122,728
122,522
122,729
122,62
122,1405
122,306
122,65
122,205
122,1444
122,67
122,1406
122,403
122,1981
122,1407
122,1149
122,733
122,1410
122,2432
122,180
122,425
122,1214
122,817
122,1088
122,479
122,426
122,1274
122,1218
122,321
122,2433
122,102
122,46
122,1275
122,2002
122,1663
122,1785
122,1091
122,108
122,109
122,909
122,110
122,485
122,330
122,910
122,1422
122,127
122,1279
122,761
122,1574
122,1425
122,1733
122,763
122,765
122,538
122,764
122,2434
122,145
122,766
122,918
122,2281
122,1096
122,999
122,822
122,24
122,1426
122,1991
122,1992
122,201
122,774
122,2123
122,1099
122,1284
122,167
122,169
122,1008
122,50
122,1993
122,171
123,936
123,514
123,1172
123,520
123,525
123,71
123,79
123,2435
123,83
123,315
123,154
123,506
123,375
123,969
123,101
123,21
123,149
123,47
123,65
123,1096
124,1221
